Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Commands\InspectCommandTests.cs,42,12,M:System.CommandLine.Builder.CommandLineBuilder.Build,,,,,"var parser = new CommandLineBuilder(new InspectCommand())                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(services =>                      {                          services.AddSingleton<IInspectService>(inspectService.Object);                      });                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,27,8,T:System.CommandLine.Command,,,,,"public static async Task<int> ExecuteSystemCommand(this Command command, string args, Action<HostBuilderContext, IServiceCollection> configureDelegate)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,37,12,T:System.CommandLine.Parsing.ParseResultExtensions,,,,,var exitCode = await parseResult.InvokeAsync();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,37,12,"M:System.CommandLine.Parsing.ParseResultExtensions.InvokeAsync(System.CommandLine.Parsing.ParseResult,System.CommandLine.IConsole)",,,,,var exitCode = await parseResult.InvokeAsync();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,36,12,T:System.CommandLine.Parsing.ParserExtensions,,,,,var parseResult = parser.Parse(args);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,36,12,T:System.CommandLine.Parsing.ParseResult,,,,,var parseResult = parser.Parse(args);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,36,12,"M:System.CommandLine.Parsing.ParserExtensions.Parse(System.CommandLine.Parsing.Parser,System.String)",,,,,var parseResult = parser.Parse(args);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,T:System.CommandLine.Builder.CommandLineBuilder,,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,M:System.CommandLine.Builder.CommandLineBuilder.#ctor(System.CommandLine.Command),,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,T:System.CommandLine.Hosting.HostingExtensions,,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,T:System.CommandLine.Builder.CommandLineBuilder,,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,"M:System.CommandLine.Hosting.HostingExtensions.UseHost(System.CommandLine.Builder.CommandLineBuilder,System.Func{System.String[],Microsoft.Extensions.Hosting.IHostBuilder},System.Action{Microsoft.Extensions.Hosting.IHostBuilder})",,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,T:System.CommandLine.Parsing.Parser,,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,test\Crossroads.Test\Crossroads.Test.csproj,File,test\Crossroads.Test\Utility\CommandLineExtenions.cs,29,12,M:System.CommandLine.Builder.CommandLineBuilder.Build,,,,,"var parser = new CommandLineBuilder(command)                  .UseHost(_ => Host.CreateDefaultBuilder(),                  hostBuilder =>                  {                      hostBuilder.ConfigureServices(configureDelegate);                  }).Build();"
